id,gender,ethnicity,major,top,topOut1,topOut2,topOut3,topOut4,topOut5,topOut6,topOut7,topOut8,ae1,ae2,ae3,ae4,ae5,ae6,ae7,ae8,ae9,ae10,ae11,ae12,ae13,ae14,ae15,ae16,ae17,ae18,ae19,ae20,ae21,ae22,ae23,ae24,ae25,ae26,ae27,ae28,grit1,grit2,grit3,grit4,grit5,grit6,grit7,grit8,allReason1,allReason2,allReason3,allReason4,allReason5,allReason6,allReason7,allReason8,allReason9,allReason10,allReason11,allReason12,allReason13,allReason14
571,Woman,White,,20_Other,3,3,3,2,3,3,2,3,3,2,3,3,1,2,2,3,2,4,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,2,3,3,3,4,2,3,3,3,2
572,Woman,Asian,,9_Job,3,3,3,3,3,3,3,3,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,3,2,3,3,3,3,2,2,3,2
573,Woman,White,,5_Film,2,4,4,3,4,2,3,2,4,1,4,4,1,1,1,4,1,4,4,4,4,3,4,4,2,3,2,3,3,2,4,4,4,4,4,4,3,2,3,4,2,2,4,4,3,3,3,4,2,1,2,3,3,3,2,2,3,1
574,I don't want to respond.,Asian,,,,,,,,,,,3,1,3,3,3,3,3,3,2,3,3,4,4,2,3,3,2,2,2,2,2,2,3,3,2,3,3,3,2,1,4,3,2,3,3,3,,,,,,,,,,,,,,
575,Woman,Black,,7_Coeducation,1,1,4,3,4,3,4,1,4,2,3,3,3,2,3,3,2,3,3,3,3,4,3,3,3,3,2,2,2,1,4,3,4,4,4,4,4,2,4,4,2,2,2,3,4,4,4,4,1,1,4,1,4,4,1,1,4,1
576,Woman,White,,20_Other,2,3,2,2,4,2,3,2,4,1,4,4,2,2,2,4,1,3,3,4,4,3,3,3,3,3,3,2,3,3,4,4,3,3,3,3,3,2,2,4,2,2,3,3,3,2,3,3,3,1,3,2,3,4,2,1,3,1
577,Man,White,,1_Design,3,4,4,2,3,3,3,3,4,1,3,3,2,3,2,4,1,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,1,3,3,4,4,3,3,4,3
578,Man,White,,18_Sports,2,3,3,2,3,2,3,3,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,2
579,Woman,Asian,Bldg,16_Research,4,4,4,4,4,4,4,4,4,2,4,4,2,2,2,4,2,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,2,2,4,4,2,3,3,4,4,3,3,4,4,4,2,3,3,3
580,Man,White,,2_Culture,4,4,4,3,4,4,3,4,3,1,3,3,2,3,2,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,4,3,3,3,3,3,2,2,3,2,2,3,3,2,3,2,4,1,3,4,1,4,2,3,3,3,1
581,Woman,White,,2_Culture,3,3,3,2,3,4,2,4,4,2,4,3,3,3,2,3,2,4,3,4,4,3,3,3,2,2,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,4,2,2,4,2,4,2,3,4,2,3
582,Woman,White,,2_Culture,4,4,4,3,4,4,3,4,4,2,3,3,2,2,3,3,2,4,4,4,4,4,4,3,3,3,3,4,3,3,4,3,4,4,4,4,4,3,3,4,3,3,4,4,3,3,3,4,4,4,4,2,4,3,2,3,4,2
583,Woman,White,,6_Fraternity,4,4,4,3,4,4,3,4,4,3,3,3,2,1,3,3,2,3,4,4,4,4,3,2,3,3,3,1,2,1,4,3,4,4,4,4,2,4,1,4,2,1,3,4,3,4,4,4,2,3,4,1,4,4,4,4,4,2
584,Man,White,Bldg,18_Sports,3,3,4,2,3,2,3,3,4,2,4,3,2,2,2,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,2,3,3,2,3,3,3,3,4,2,3,2,3,4,4,2,3,4,3,2
585,Man,White,,15_Professional,3,3,3,3,4,2,4,2,4,1,4,3,1,1,1,3,2,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,2,2,2,3,2,2,3,3,3,3,3,4,4,2,3,3,4,3,3,2,3,1
586,Woman,6,,4_Env,3,2,2,2,2,3,3,2,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,3,2,2,2,3,3,2,3,3,3,2,2,2,3,2,3,2,2,3,2,2,3,3,3,3,2,2,3,2,3,3,2,2,2,2
587,Man,White,,20_Other,3,3,3,3,3,3,3,3,4,2,3,3,1,2,1,3,1,3,3,3,3,3,3,3,2,2,3,4,4,4,4,4,3,3,2,2,2,2,2,3,3,2,3,3,2,2,2,2,3,3,3,3,3,3,3,2,3,2
588,Man,White,,16_Research,2,2,4,3,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,Woman,White,,20_Other,2,2,3,2,3,2,3,3,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,4,2,2,4,4,,3,3,3,3,,3,,,3,,,,
590,Woman,other,,,,,,,,,,,4,2,4,3,2,3,2,4,2,4,4,4,4,4,4,3,4,2,3,4,4,4,4,3,3,3,3,3,1,3,1,4,2,1,4,4,,,,,,,,,,,,,,
591,Man,White,,20_Other,3,3,3,2,3,3,3,3,4,1,4,4,1,1,1,4,1,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,3,3,3,3,2,4,3,4,2,2,4,4,3,3,3,3,2,2,3,2,3,3,2,2,3,2
592,Man,Asian,,9_Job,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
593,Man,"White,3",CV,20_Other,1,1,1,1,1,1,1,1,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,1,1,1,1,1,2,3,3,4,3,2,2,3
594,Woman,"White,Asian",,2_Culture,2,4,4,3,4,3,2,4,4,1,4,4,1,1,1,4,1,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,2,4,4,4,4,4,3,3,3,3,2,1,3,3,3,,3,1,1,1
595,Woman,White,,9_Job,3,3,4,3,4,3,3,3,3,2,3,4,2,2,3,3,2,3,3,3,3,3,4,4,4,4,2,3,3,2,3,3,3,3,3,3,3,4,3,4,3,2,2,3,4,3,3,3,2,2,2,2,3,3,2,2,2,2
596,Woman,White,,9_Job,4,4,4,3,4,4,4,4,3,2,3,3,2,2,2,4,2,4,3,3,3,4,3,3,2,2,3,3,3,3,4,4,4,4,2,2,3,2,3,4,3,3,4,4,3,3,3,4,4,3,4,4,4,4,2,2,3,3
597,Woman,White,,7_Coeducation,2,3,3,3,3,2,3,3,4,1,4,4,1,1,1,4,1,3,3,3,3,3,2,2,2,3,3,3,3,3,4,4,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,2,2,2
598,Man,White,,20_Other,2,2,2,1,2,3,1,3,4,4,2,2,3,2,2,3,1,3,2,3,3,4,3,2,1,2,2,3,3,3,4,2,3,3,3,2,4,1,3,3,3,3,3,2,3,2,3,3,1,1,1,1,4,2,2,3,3,1
599,Man,White,,13_Music,2,3,3,2,4,2,2,3,3,2,3,3,2,2,3,4,2,3,4,4,4,3,3,3,2,2,2,3,3,3,4,4,3,3,1,1,3,2,2,3,3,2,3,3,3,3,3,3,2,1,3,1,3,1,3,2,2,1
600,Woman,White,,20_Other,3,3,2,4,4,4,4,3,3,2,3,3,3,3,3,2,2,3,3,3,4,3,3,1,2,2,2,3,3,3,2,3,2,2,2,2,2,2,1,3,2,2,3,3,4,4,4,4,2,3,4,2,4,2,1,1,1,1
601,Woman,Asian,,17_Public,3,4,3,3,3,3,3,3,3,2,3,3,2,2,2,3,2,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3,4,2
602,Woman,White,Bldg,7_Coeducation,3,,4,3,4,3,3,3,4,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,3,3,3,3,4,4,3,3,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4
603,Woman,White,,17_Public,4,4,4,3,4,1,4,4,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,2,4,3,2,4,4,4,4,4,4,4,4,4,2,3,1,4,1,2,4,4,1,3,1,2,2,2,4,1,3,4,1,1,2,1
604,Man,3,Elec,,,,,,,,,,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,,,,,,,,,,,,,,
605,Woman,Hispanic,,13_Music,3,4,4,2,3,3,3,4,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,2,3,3,3,2
606,Woman,White,,10_Community,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,1,3,3,3,3,2,3,2,2,3,3,2,3,3,3,4,2,3,3,3,4,3,3,2,2,3,3,3,3,2,3,2,4,3,3,2,2,2,3,2
607,Man,Asian,Bldg,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,
608,Man,3,Mech,15_Professional,3,3,2,4,4,3,4,3,4,4,4,4,1,2,2,3,2,4,4,3,3,4,4,3,3,2,3,4,3,2,4,3,4,4,3,3,3,2,4,4,2,3,3,3,3,4,4,3,4,3,3,2,4,4,2,2,3,2
609,Woman,White,,8_International,4,4,4,4,4,4,4,4,4,3,4,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3
610,Man,White,Manage,,,,,,,,,,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,1,4,1,1,4,4,,,,,,,,,,,,,,
611,Woman,Hispanic,,10_Community,3,3,4,4,4,3,3,3,4,2,4,4,2,2,2,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3
612,Woman,Black,CV,20_Other,4,4,4,4,4,4,4,4,3,3,2,1,4,4,4,2,2,4,4,4,4,4,3,4,3,2,2,1,1,1,1,1,4,4,4,3,4,3,4,4,4,4,2,4,4,2,3,4,2,4,3,1,4,4,4,2,4,3
613,Woman,White,,9_Job,3,3,3,3,4,3,4,3,3,3,3,4,3,2,3,4,1,4,2,2,2,4,3,3,3,3,4,4,4,2,4,4,4,4,3,3,3,2,2,4,2,2,4,4,3,3,3,3,2,2,3,2,4,4,3,3,2,1
614,Woman,Asian,Elec,15_Professional,4,4,4,4,4,4,4,4,4,1,4,3,2,2,2,4,2,4,4,4,4,4,2,4,3,3,3,4,4,4,4,4,4,4,4,4,2,3,2,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3
615,Woman,"White,Asian",,2_Culture,2,4,4,2,3,3,2,3,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,2,1,3,3,3,3,4,3,2,3,2,2,3,2,3,4,4,2
616,Woman,3,,2_Culture,2,3,3,2,3,4,2,2,2,2,2,2,3,3,3,2,2,2,2,2,3,4,4,4,3,3,2,3,3,2,3,3,2,2,3,3,3,1,2,4,3,3,2,3,3,3,3,4,2,4,4,2,3,2,2,2,2,2
617,Man,White,,2_Culture,3,3,3,2,3,4,2,4,4,1,4,4,1,1,2,4,2,4,4,4,4,3,3,3,2,2,4,3,3,3,4,4,3,3,3,3,4,2,3,4,3,3,2,3,1,1,1,4,1,3,4,2,3,2,2,4,2,3
618,Woman,Asian,,2_Culture,3,3,3,3,3,3,2,3,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
619,Man,White,,,,,,,,,,,3,2,3,3,2,2,2,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,2,2,1,3,3,3,2,3,3,3,4,3,,,,,,,,,,,,,,
620,Woman,White,,9_Job,4,4,4,4,4,4,4,4,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,3,2,3,2,4,2,1,4,4,2,3,2,3,2,2,3,2,2,3,2,2,3,2
621,Woman,White,,6_Fraternity,3,4,4,4,4,4,4,4,4,1,4,3,1,1,2,3,1,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,3,3,2,3,4,4,3,2,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3
622,Woman,"White,Hispanic",,4_Env,3,3,4,3,3,4,3,4,4,2,3,2,2,2,2,2,1,3,3,3,3,4,3,3,4,3,2,4,4,4,4,4,4,4,4,4,3,3,2,4,2,2,3,3,3,3,4,4,2,3,4,2,4,2,4,3,4,1
623,Other (please fill in below),White,Elec,18_Sports,3,3,3,3,3,3,3,3,4,2,4,4,2,2,2,4,1,3,4,4,4,4,3,3,3,3,3,3,3,4,3,3,4,4,4,4,3,3,4,4,3,2,3,3,4,4,2,4,3,4,4,2,4,3,4,4,3,1
624,Man,White,,10_Community,3,2,4,2,4,2,3,2,4,1,4,4,1,1,1,3,1,4,4,4,4,4,3,4,4,4,3,3,3,4,4,4,4,4,4,4,1,3,2,3,2,2,2,3,2,2,3,4,4,2,3,2,4,2,4,4,2,2
625,Man,Black,Bldg,18_Sports,3,3,4,2,4,3,2,3,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,2,2,2,3,2,3,2,3,2
626,Woman,White,,18_Sports,3,2,3,2,3,3,2,2,3,2,3,3,2,2,3,3,2,3,3,3,4,3,3,2,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,4,2,2,3,3,3,3,3,3,3,2,2,2,4,2,3,3,3,2
627,Woman,Black,Bldg,9_Job,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
628,Man,Asian,,1_Design,4,4,3,2,4,3,4,4,4,1,4,4,1,1,2,4,1,4,4,4,3,3,3,4,2,4,2,3,3,1,4,4,3,3,3,3,2,2,2,4,2,2,3,4,2,3,3,4,3,2,3,3,4,4,2,1,4,3
629,Woman,Hispanic,,6_Fraternity,4,3,4,4,4,4,4,4,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,4,4,4,4,2,3,3,4,2,1,3,4,2,3,4,4,4,4,4,4,4,4,4,4,4,2
630,Woman,"White,Native,Black",,13_Music,2,4,4,4,4,3,2,4,3,4,2,2,4,4,2,3,3,3,3,3,4,4,4,3,2,3,3,3,3,3,3,2,2,2,2,2,3,1,3,4,3,3,4,4,3,3,3,3,4,3,3,2,4,3,4,4,4,1
631,Man,Black,Mech,16_Research,4,3,4,2,4,2,4,3,3,2,3,3,2,3,3,4,1,3,3,3,3,2,3,2,2,1,2,4,3,4,4,3,3,2,1,1,2,2,1,3,2,2,3,3,4,4,4,3,2,1,3,1,3,3,2,2,3,2
632,Woman,White,,9_Job,4,3,4,3,4,2,4,4,4,1,4,4,1,1,1,4,1,3,4,4,4,3,3,3,4,3,4,4,3,3,4,3,4,4,4,3,3,2,3,4,3,3,2,4,3,3,3,3,4,2,3,2,3,4,3,2,3,4
633,Woman,"White,Hispanic",,16_Research,4,3,4,3,4,3,3,4,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,1,4,4,1,4,3,4,3,2,3,3,4,3,3,2,3,2
634,Woman,White,Elec,1_Design,4,4,4,3,4,2,4,4,3,3,4,4,2,1,2,4,1,3,4,4,4,4,3,2,3,2,3,2,2,3,4,3,3,3,3,2,3,2,2,4,2,4,3,3,3,3,2,3,3,1,2,4,4,4,3,2,4,1
635,Woman,White,,18_Sports,3,4,4,4,4,3,3,4,4,1,4,4,1,1,1,4,1,4,4,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,4,4,4,4,2,3,2,4,3,4,4,2,1
636,Man,White,,4_Env,4,4,3,3,3,4,3,4,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,1,1,3,4,4,4,4,4,1,4,4,1,4,2,4,3,4,2
637,Woman,Black,,18_Sports,3,4,4,2,4,3,3,4,4,1,3,3,1,1,1,2,1,4,4,4,4,4,3,3,3,2,2,3,4,3,4,4,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,2,2,2,2,4,3,3,4,3,2
638,Woman,White,,18_Sports,2,2,3,2,2,2,2,3,4,1,3,3,2,2,1,4,2,3,3,3,3,3,3,3,2,2,2,3,3,3,4,3,3,3,3,2,3,2,2,4,3,2,2,3,3,3,3,3,3,2,2,2,3,3,4,4,3,2
639,Woman,"White,Hispanic",,6_Fraternity,2,2,4,3,4,3,2,3,3,3,2,3,3,3,3,3,2,4,2,2,3,4,3,4,4,4,2,2,3,2,4,2,4,4,4,4,3,2,2,3,2,3,2,3,2,2,3,4,2,4,4,1,3,1,3,4,4,1
640,Woman,3,,2_Culture,3,3,4,2,3,4,4,3,4,1,4,4,1,1,1,4,1,4,4,4,4,4,3,4,3,4,4,3,3,3,4,4,4,4,4,4,2,3,3,3,3,2,3,4,1,2,4,4,2,4,4,2,4,3,2,2,3,1
641,Woman,White,,6_Fraternity,4,4,4,4,4,4,4,4,4,2,4,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,4,3,3,3,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3
642,Woman,"White,Hispanic",,9_Job,4,4,4,3,3,3,3,4,3,2,3,2,2,3,2,3,2,3,2,3,4,3,3,3,3,3,2,4,3,2,4,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,4,3,4,4,3,4,3,3,2,3,3
643,Man,Hispanic,,18_Sports,2,2,4,2,4,3,2,2,4,2,3,3,2,2,1,3,3,3,3,3,4,4,3,4,4,3,3,3,3,3,2,2,3,3,3,3,3,3,3,4,2,2,3,4,3,4,4,3,3,3,3,2,3,2,4,4,3,2
644,Woman,White,,20_Other,3,4,4,4,4,2,4,4,4,1,4,3,1,2,2,4,1,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,3,3,2,4,3,3,3,3,1,3,3,3,3,2,2,3,3,3,2,1,3,1
645,Woman,White,,10_Community,4,2,4,4,4,3,4,4,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,1,1,4,4,3,4,4,4,4,3,4,2,3,2,2,3,4,3
646,Woman,White,,7_Coeducation,4,4,4,4,4,4,4,4,3,2,3,3,2,2,2,2,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,2,2,4,4,4,2,3,4,4,2
647,Woman,White,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,Woman,Asian,,6_Fraternity,4,4,4,4,4,4,4,4,3,3,2,2,2,2,2,3,2,3,2,3,3,4,3,3,3,3,2,3,3,3,4,2,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,2,3,4,4,4,3,2
649,Man,Asian,,15_Professional,3,3,3,2,2,2,4,3,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,3,2,3,3,2,2,2,2,2,2,2,2,3,3,2,2,3,2
650,Woman,Black,Mech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,Woman,Asian,,17_Public,3,4,4,3,3,4,3,4,4,1,4,4,1,1,1,3,1,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,2,4,2,2,3,4,3,3,3,3,3,3,4,1,4,3,3,2,3,1
652,Woman,White,,2_Culture,,,,,,,,,3,2,3,1,2,2,3,2,2,3,3,2,3,3,2,3,3,2,2,3,3,3,3,3,2,3,3,2,4,1,4,3,2,2,2,3,,,,,,,,,,,,,,
653,Man,White,,2_Culture,3,3,4,2,3,4,2,3,3,1,3,3,2,2,2,3,2,3,4,3,3,3,3,4,3,2,2,3,3,3,4,3,3,3,3,3,3,2,2,3,3,3,2,4,3,3,3,3,2,2,3,2,3,2,2,3,3,3
654,Man,White,CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,Woman,Black,Che,10_Community,4,2,3,3,4,4,4,2,4,2,4,4,3,1,3,3,2,2,4,4,4,4,3,3,3,4,2,3,3,3,2,3,1,1,1,1,4,1,1,3,2,3,2,3,4,4,4,4,4,4,4,2,3,4,1,1,4,3
656,Man,"White,Hawaiian",,9_Job,2,2,3,4,3,2,4,4,4,1,4,4,1,1,2,4,1,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,2,4,4,3,4,3,3,3,4,3,4,3,3,2,1,3,2,2,3,2,3,3,2
657,Man,"White,Hispanic",Mech,9_Job,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,3,3,2,2,2,3
658,Man,White,Bldg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Man,Asian,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,
660,Man,White,Bldg,18_Sports,4,4,4,4,4,4,4,4,4,1,4,4,1,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
661,Man,White,,10_Community,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,3,2,2,2,3,4,4,2,2,1,2,2,2,1,2,4,3,2,1,3,3,3,3,3,3,3,2,3,2,3,3,3,2,3,2
662,Man,White,,,,,,,,,,,4,1,4,4,2,1,1,4,1,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,3,3,2,4,1,1,4,3,,,,,,,,,,,,,,
663,Woman,White,,2_Culture,3,3,3,3,3,4,3,4,4,1,3,4,2,2,3,3,2,3,3,4,4,2,3,2,2,3,2,3,3,3,4,4,2,2,1,1,3,2,3,3,2,2,2,4,3,3,3,4,2,2,2,2,3,2,3,4,2,3
664,Woman,White,,17_Public,2,2,3,2,3,2,3,2,4,1,4,4,1,1,1,4,1,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,2,4,2,2,4,4,1,4,4,4,2,3,4,2,3,3,2,1,3,1
665,Woman,White,,13_Music,3,4,4,3,4,3,4,4,4,1,4,4,1,2,2,4,2,3,3,3,3,3,4,4,3,3,3,4,4,4,4,4,3,3,3,3,4,3,3,4,3,3,3,3,3,4,4,4,2,1,4,2,4,3,4,4,2,1
666,Man,White,CV,12_Military,4,3,4,4,4,3,4,4,3,3,2,2,3,3,3,2,3,3,2,3,4,3,3,3,3,2,2,2,2,2,3,2,3,2,2,2,3,2,2,4,3,3,3,3,2,2,3,3,3,2,4,2,4,4,2,2,3,2
667,Woman,White,,7_Coeducation,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2
668,Woman,White,,20_Other,4,4,4,4,4,2,2,4,4,1,4,4,1,1,1,3,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,4,3,2,3,4,4,4,4,4,4,2,4,2,4,4,4,4,4,2
669,Woman,White,,2_Culture,3,4,4,3,4,4,3,4,4,2,3,3,1,1,1,3,2,3,2,3,3,4,4,3,4,4,2,3,3,3,3,3,4,3,4,4,4,3,4,4,3,2,2,3,1,4,4,4,1,4,4,1,4,2,3,3,1,3
670,Man,Hispanic,,9_Job,3,3,3,3,2,2,3,3,4,1,3,3,2,2,2,3,3,3,2,3,3,4,3,2,4,2,3,3,3,3,3,3,3,3,3,3,4,2,4,4,4,4,2,3,2,3,3,3,2,2,2,2,4,4,2,2,3,2
671,Woman,White,,17_Public,1,1,3,1,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Man,White,,18_Sports,1,4,4,1,4,1,1,3,4,1,3,3,2,2,1,4,2,2,3,4,4,3,3,4,2,4,3,1,2,2,3,3,4,2,4,2,4,3,3,2,4,3,2,3,3,4,4,3,2,1,1,1,4,1,4,4,4,2
673,Woman,White,,9_Job,4,4,4,4,4,4,4,4,4,1,4,4,1,1,2,4,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,2,4,2,4,2,2,4,4,4,4,2,4,2,2,2,2,4,4,2,2,4,4
674,Man,3,,18_Sports,4,4,4,2,4,3,4,4,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,2,3,2,4,2,3,3,4,2,3,3,3,2,2,3,2,4,3,4,4,4,2
675,Man,Black,Bldg,20_Other,4,4,4,3,4,3,4,4,4,1,4,4,1,2,2,4,2,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,4,2,2,4,4,3,3,3,3,3,4,4,4,3,3,3,3,3,3
676,Man,White,Mech,7_Coeducation,2,2,3,2,3,2,3,2,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,2,3,3,3,2,3,2
677,Woman,White,Mech,17_Public,4,4,4,4,4,4,4,4,4,1,4,3,1,1,1,2,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,2,2,3,3,3,4,2,4,2,2,4,2,4,3,2,3,4,2
678,Woman,White,Mech,16_Research,3,3,3,2,3,3,4,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,1,4,3,3,3,3,2,3,2
